"Date;Rented Bike Count;Hour;Temperature(°C);Humidity(%);Wind speed (m/s);Visibility (10m);Dew point temperature(°C);Solar Radiation (MJ/m2);Rainfall(mm);Snowfall (cm);Seasons;Holiday;Functioning Day"
"15/09/2018;1578;19;238;78;22;1991;197;0;0;0;Autumn;No Holiday;Yes"
"15/09/2018;1613;20;235;80;17;1621;198;0;0;0;Autumn;No Holiday;Yes"
"15/09/2018;1710;21;233;80;7;1877;196;0;0;0;Autumn;No Holiday;Yes"
"15/09/2018;1566;22;231;79;6;1891;192;0;0;0;Autumn;No Holiday;Yes"
"15/09/2018;1210;23;229;81;9;1550;194;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;1014;0;228;82;15;935;195;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;764;1;228;84;9;827;199;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;432;2;228;85;8;708;201;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;258;3;226;89;6;578;206;0;2;0;Autumn;No Holiday;Yes"
"16/09/2018;188;4;225;89;7;444;205;0;3;0;Autumn;No Holiday;Yes"
"16/09/2018;123;5;222;90;14;514;204;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;137;6;22;90;13;471;202;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;258;7;219;95;13;424;21;2;0;0;Autumn;No Holiday;Yes"
"16/09/2018;464;8;219;88;16;601;198;17;0;0;Autumn;No Holiday;Yes"
"16/09/2018;725;9;223;84;19;751;194;47;0;0;Autumn;No Holiday;Yes"
"16/09/2018;813;10;229;74;13;1162;18;84;0;0;Autumn;No Holiday;Yes"
"16/09/2018;1014;11;234;61;21;1964;154;91;0;0;Autumn;No Holiday;Yes"
"16/09/2018;989;12;237;64;19;1474;164;79;0;0;Autumn;No Holiday;Yes"
"16/09/2018;754;13;236;66;21;1689;168;87;0;0;Autumn;No Holiday;Yes"
"16/09/2018;409;14;234;72;22;682;18;73;0;0;Autumn;No Holiday;Yes"
"16/09/2018;222;15;232;83;15;349;201;77;5;0;Autumn;No Holiday;Yes"
"16/09/2018;142;16;225;86;25;342;20;47;0;0;Autumn;No Holiday;Yes"
"16/09/2018;322;17;22;89;22;285;20;21;1;0;Autumn;No Holiday;Yes"
"16/09/2018;520;18;215;89;3;350;196;18;0;0;Autumn;No Holiday;Yes"
"16/09/2018;852;19;212;87;27;479;189;1;0;0;Autumn;No Holiday;Yes"
"16/09/2018;1073;20;211;88;17;404;19;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;1146;21;212;88;17;373;191;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;988;22;214;87;24;540;191;0;0;0;Autumn;No Holiday;Yes"
"16/09/2018;571;23;213;80;26;1203;177;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;531;0;21;82;18;958;178;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;337;1;205;73;19;1693;154;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;227;2;203;81;19;1234;169;0;1;0;Autumn;No Holiday;Yes"
"17/09/2018;186;3;202;82;14;1202;17;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;160;4;20;81;2;1313;166;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;246;5;194;84;16;1252;166;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;625;6;188;88;12;798;167;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1487;7;185;88;14;695;164;8;0;0;Autumn;No Holiday;Yes"
"17/09/2018;2276;8;189;77;6;1109;147;56;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1185;9;205;66;11;1711;139;112;0;0;Autumn;No Holiday;Yes"
"17/09/2018;868;10;217;60;17;1540;135;144;0;0;Autumn;No Holiday;Yes"
"17/09/2018;954;11;238;54;21;1626;139;255;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1083;12;252;50;17;1710;14;283;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1069;13;256;50;38;1876;143;282;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1092;14;267;40;33;1822;119;28;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1207;15;274;33;27;1955;96;25;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1445;16;276;37;28;1935;115;19;0;0;Autumn;No Holiday;Yes"
"17/09/2018;2056;17;273;43;26;2000;136;125;0;0;Autumn;No Holiday;Yes"
"17/09/2018;3277;18;253;56;28;1992;158;54;0;0;Autumn;No Holiday;Yes"
"17/09/2018;2489;19;23;63;31;2000;155;3;0;0;Autumn;No Holiday;Yes"
"17/09/2018;2232;20;219;65;25;1986;15;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;2100;21;213;66;23;1989;146;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1865;22;208;65;9;2000;139;0;0;0;Autumn;No Holiday;Yes"
"17/09/2018;1293;23;202;68;12;1963;14;0;0;0;Autumn;No Holiday;Yes"
"18/09/2018;709;0;195;73;12;1916;145;0;0;0;Autumn;No Holiday;No"
"18/09/2018;549;1;193;71;4;1912;139;0;0;0;Autumn;No Holiday;No"
"18/09/2018;376;2;188;74;2;1866;14;0;0;0;Autumn;No Holiday;No"
"18/09/2018;240;3;187;76;5;1916;143;0;0;0;Autumn;No Holiday;No"
"18/09/2018;201;4;183;78;4;1906;143;0;0;0;Autumn;No Holiday;No"
"18/09/2018;192;5;179;77;5;1658;138;0;0;0;Autumn;No Holiday;No"
"18/09/2018;336;6;177;77;2;1757;136;0;0;0;Autumn;No Holiday;No"
"18/09/2018;809;7;178;76;5;1729;135;8;0;0;Autumn;No Holiday;No"
"18/09/2018;1288;8;187;73;9;1501;137;34;0;0;Autumn;No Holiday;No"
"18/09/2018;637;9;208;64;11;1205;137;113;0;0;Autumn;No Holiday;No"
"18/09/2018;478;10;227;54;1;1619;129;174;0;0;Autumn;No Holiday;No"
"18/09/2018;533;11;241;46;21;1678;117;203;0;0;Autumn;No Holiday;No"
"18/09/2018;632;12;247;43;18;1809;112;175;0;0;Autumn;No Holiday;No"
"18/09/2018;685;13;256;40;25;1704;109;218;0;0;Autumn;No Holiday;No"
"18/09/2018;833;14;261;37;23;1749;102;192;0;0;Autumn;No Holiday;No"
"18/09/2018;952;15;261;43;28;1785;125;162;0;0;Autumn;No Holiday;No"
"18/09/2018;1179;16;264;34;25;1953;92;16;0;0;Autumn;No Holiday;No"
"18/09/2018;1673;17;255;38;29;1997;101;92;0;0;Autumn;No Holiday;No"
"18/09/2018;2532;18;248;48;14;2000;13;51;0;0;Autumn;No Holiday;No"
"18/09/2018;1881;19;232;57;22;2000;142;3;0;0;Autumn;No Holiday;No"
"18/09/2018;1565;20;226;58;14;2000;139;0;0;0;Autumn;No Holiday;No"
"18/09/2018;1442;21;221;61;15;2000;142;0;0;0;Autumn;No Holiday;No"
"18/09/2018;1457;22;218;65;3;2000;149;0;0;0;Autumn;No Holiday;No"
"18/09/2018;1114;23;212;69;13;1999;152;0;0;0;Autumn;No Holiday;No"
"19/09/2018;709;0;21;66;4;2000;143;0;0;0;Autumn;No Holiday;No"
"19/09/2018;549;1;205;64;4;2000;134;0;0;0;Autumn;No Holiday;No"
"19/09/2018;376;2;20;70;2;2000;143;0;0;0;Autumn;No Holiday;No"
"19/09/2018;240;3;197;70;5;2000;14;0;0;0;Autumn;No Holiday;No"
"19/09/2018;201;4;195;70;5;2000;138;0;0;0;Autumn;No Holiday;No"
"19/09/2018;192;5;193;73;9;1782;143;0;0;0;Autumn;No Holiday;No"
"19/09/2018;336;6;19;76;3;1488;146;0;0;0;Autumn;No Holiday;No"
"19/09/2018;809;7;19;74;8;1650;142;3;0;0;Autumn;No Holiday;No"
"19/09/2018;1288;8;198;71;11;1534;143;26;0;0;Autumn;No Holiday;No"
"19/09/2018;637;9;215;61;8;1774;136;92;0;0;Autumn;No Holiday;No"
"19/09/2018;478;10;229;59;11;1819;144;149;0;0;Autumn;No Holiday;No"
"19/09/2018;533;11;236;55;6;1723;14;101;0;0;Autumn;No Holiday;No"
"19/09/2018;632;12;249;51;12;1619;14;156;0;0;Autumn;No Holiday;No"
"19/09/2018;685;13;265;39;17;1560;114;215;0;0;Autumn;No Holiday;No"
"19/09/2018;833;14;261;40;12;1840;114;121;0;0;Autumn;No Holiday;No"
"19/09/2018;952;15;259;39;14;1836;108;9;0;0;Autumn;No Holiday;No"
"19/09/2018;1179;16;256;41;12;1594;113;65;0;0;Autumn;No Holiday;No"
"19/09/2018;1673;17;25;44;13;1883;118;36;0;0;Autumn;No Holiday;No"
"19/09/2018;2532;18;24;55;22;1691;143;12;0;0;Autumn;No Holiday;No"
"19/09/2018;1881;19;235;58;4;1836;147;0;0;0;Autumn;No Holiday;No"
"19/09/2018;1565;20;226;67;3;1737;161;0;0;0;Autumn;No Holiday;No"
"19/09/2018;1442;21;217;63;18;1078;143;0;1;0;Autumn;No Holiday;No"
"19/09/2018;1457;22;209;71;16;1057;154;0;1;0;Autumn;No Holiday;No"
"19/09/2018;1114;23;204;57;9;2000;115;0;0;0;Autumn;No Holiday;No"
"20/09/2018;886;0;201;58;3;2000;115;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;761;1;20;59;11;1999;117;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;524;2;199;64;15;1755;128;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;294;3;196;72;17;1140;144;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;241;4;196;74;14;847;148;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;137;5;195;74;18;1421;147;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;47;6;188;85;14;412;162;0;5;0;Autumn;No Holiday;Yes"
"20/09/2018;130;7;18;95;16;375;171;0;15;0;Autumn;No Holiday;Yes"
"20/09/2018;299;8;18;91;13;896;165;11;5;0;Autumn;No Holiday;Yes"
"20/09/2018;89;9;182;93;14;572;17;18;1;0;Autumn;No Holiday;Yes"
"20/09/2018;87;10;184;91;12;394;168;25;5;0;Autumn;No Holiday;Yes"
"20/09/2018;111;11;188;95;15;597;179;46;0;0;Autumn;No Holiday;Yes"
"20/09/2018;180;12;19;91;17;965;174;67;5;0;Autumn;No Holiday;Yes"
"20/09/2018;301;13;189;89;26;586;17;58;0;0;Autumn;No Holiday;Yes"
"20/09/2018;573;14;193;83;23;2000;163;83;5;0;Autumn;No Holiday;Yes"
"20/09/2018;696;15;194;79;14;2000;156;33;0;0;Autumn;No Holiday;Yes"
"20/09/2018;912;16;195;75;21;2000;149;38;0;0;Autumn;No Holiday;Yes"
"20/09/2018;1290;17;193;76;21;2000;149;21;0;0;Autumn;No Holiday;Yes"
"20/09/2018;1786;18;191;77;25;2000;149;8;0;0;Autumn;No Holiday;Yes"
"20/09/2018;1272;19;189;78;22;2000;149;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;898;20;191;77;22;1834;149;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;784;21;187;84;27;1744;159;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;1049;22;184;85;21;1772;158;0;0;0;Autumn;No Holiday;Yes"
"20/09/2018;935;23;187;80;17;2000;151;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;809;0;189;78;21;2000;149;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;674;1;19;78;16;2000;15;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;122;2;191;78;13;2000;151;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;28;3;185;88;12;659;164;0;15;0;Autumn;No Holiday;Yes"
"21/09/2018;24;4;179;95;17;1298;17;0;25;0;Autumn;No Holiday;Yes"
"21/09/2018;24;5;178;93;18;2000;166;0;5;0;Autumn;No Holiday;Yes"
"21/09/2018;23;6;176;95;17;974;167;0;15;0;Autumn;No Holiday;Yes"
"21/09/2018;45;7;176;96;17;310;169;0;5;0;Autumn;No Holiday;Yes"
"21/09/2018;127;8;178;97;2;1284;173;9;4;0;Autumn;No Holiday;Yes"
"21/09/2018;47;9;182;96;13;1251;175;21;1;0;Autumn;No Holiday;Yes"
"21/09/2018;78;10;184;96;2;1124;177;32;1;0;Autumn;No Holiday;Yes"
"21/09/2018;98;11;189;91;18;1938;173;64;5;0;Autumn;No Holiday;Yes"
"21/09/2018;143;12;191;91;2;1971;175;63;0;0;Autumn;No Holiday;Yes"
"21/09/2018;600;13;198;88;9;1796;177;65;0;0;Autumn;No Holiday;Yes"
"21/09/2018;972;14;214;76;14;2000;169;15;5;0;Autumn;No Holiday;Yes"
"21/09/2018;1288;15;218;76;14;2000;173;12;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1550;16;215;78;12;2000;174;51;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1904;17;212;77;12;2000;169;31;0;0;Autumn;No Holiday;Yes"
"21/09/2018;2235;18;209;77;6;2000;167;23;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1720;19;203;81;1;2000;169;2;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1551;20;20;82;4;2000;168;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1540;21;199;82;6;2000;167;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1493;22;197;82;5;2000;165;0;0;0;Autumn;No Holiday;Yes"
"21/09/2018;1171;23;195;82;6;2000;163;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;953;0;195;81;11;2000;161;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;875;1;195;83;15;1459;165;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;655;2;194;85;0;1533;168;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;458;3;188;90;1;1191;171;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;96;4;189;88;8;1226;168;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;93;5;188;96;2;973;181;0;65;0;Autumn;No Holiday;Yes"
"22/09/2018;215;6;184;95;1;752;175;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;363;7;181;96;9;557;174;4;0;0;Autumn;No Holiday;Yes"
"22/09/2018;654;8;182;86;0;858;158;48;0;0;Autumn;No Holiday;Yes"
"22/09/2018;810;9;197;78;13;740;157;117;0;0;Autumn;No Holiday;Yes"
"22/09/2018;925;10;218;67;19;878;153;188;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1062;11;227;55;27;1297;131;186;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1273;12;242;43;22;1798;108;231;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1409;13;249;32;39;2000;7;257;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1532;14;252;28;44;2000;53;276;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1814;15;254;32;38;1980;74;242;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1840;16;253;38;3;2000;99;188;0;0;Autumn;No Holiday;Yes"
"22/09/2018;2045;17;246;35;36;1990;81;12;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1939;18;232;36;28;2000;72;47;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1743;19;213;43;28;2000;82;2;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1604;20;204;52;12;2000;102;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1502;21;194;55;8;2000;101;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1430;22;186;62;6;2000;111;0;0;0;Autumn;No Holiday;Yes"
"22/09/2018;1108;23;179;66;1;2000;114;0;0;0;Autumn;No Holiday;Yes"
"23/09/2018;880;0;172;69;6;2000;114;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;644;1;164;66;1;2000;10;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;489;2;16;72;13;2000;109;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;334;3;158;70;8;2000;103;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;202;4;162;69;7;2000;104;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;106;5;163;67;8;2000;101;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;144;6;165;73;12;2000;116;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;261;7;165;74;4;2000;118;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;439;8;17;69;12;2000;112;3;0;0;Autumn;Holiday;Yes"
"23/09/2018;534;9;184;59;1;1951;102;86;0;0;Autumn;Holiday;Yes"
"23/09/2018;620;10;193;59;2;2000;11;94;0;0;Autumn;Holiday;Yes"
"23/09/2018;764;11;201;57;3;1929;113;129;0;0;Autumn;Holiday;Yes"
"23/09/2018;915;12;208;52;12;1984;105;125;0;0;Autumn;Holiday;Yes"
"23/09/2018;1031;13;227;44;14;1913;98;177;0;0;Autumn;Holiday;Yes"
"23/09/2018;1136;14;242;40;12;1953;97;262;0;0;Autumn;Holiday;Yes"
"23/09/2018;1366;15;25;28;22;2000;52;239;0;0;Autumn;Holiday;Yes"
"23/09/2018;1502;16;246;29;4;1988;53;173;0;0;Autumn;Holiday;Yes"
"23/09/2018;1591;17;241;41;24;2000;10;117;0;0;Autumn;Holiday;Yes"
"23/09/2018;1492;18;223;53;27;2000;122;44;0;0;Autumn;Holiday;Yes"
"23/09/2018;1333;19;21;54;29;2000;113;1;0;0;Autumn;Holiday;Yes"
"23/09/2018;1287;20;202;48;33;2000;88;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;1148;21;191;38;21;2000;44;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;1074;22;185;40;25;2000;46;0;0;0;Autumn;Holiday;Yes"
"23/09/2018;768;23;177;45;11;2000;56;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;620;0;172;50;17;2000;66;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;426;1;168;53;2;2000;71;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;302;2;161;57;7;2000;75;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;216;3;155;63;3;2000;84;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;141;4;149;68;9;2000;9;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;105;5;144;66;3;2000;81;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;141;6;143;66;5;2000;8;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;205;7;147;61;21;2000;72;2;0;0;Autumn;Holiday;Yes"
"24/09/2018;296;8;154;52;22;1985;55;49;0;0;Autumn;Holiday;Yes"
"24/09/2018;310;9;17;43;21;1993;43;136;0;0;Autumn;Holiday;Yes"
"24/09/2018;426;10;185;38;33;2000;38;202;0;0;Autumn;Holiday;Yes"
"24/09/2018;588;11;194;31;41;1966;18;255;0;0;Autumn;Holiday;Yes"
"24/09/2018;754;12;203;34;26;2000;39;285;0;0;Autumn;Holiday;Yes"
"24/09/2018;885;13;209;30;35;2000;26;293;0;0;Autumn;Holiday;Yes"
"24/09/2018;1099;14;213;30;43;2000;3;278;0;0;Autumn;Holiday;Yes"
"24/09/2018;1273;15;218;32;33;2000;43;242;0;0;Autumn;Holiday;Yes"
"24/09/2018;1433;16;22;31;27;2000;4;187;0;0;Autumn;Holiday;Yes"
"24/09/2018;1442;17;216;32;31;2000;41;12;0;0;Autumn;Holiday;Yes"
"24/09/2018;1237;18;203;35;24;2000;43;46;0;0;Autumn;Holiday;Yes"
"24/09/2018;1280;19;186;54;27;2000;9;1;0;0;Autumn;Holiday;Yes"
"24/09/2018;1227;20;176;57;14;2000;89;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;1145;21;168;58;12;2000;84;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;958;22;166;47;39;2000;52;0;0;0;Autumn;Holiday;Yes"
"24/09/2018;750;23;157;51;4;2000;55;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;558;0;147;55;16;2000;57;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;408;1;138;60;8;2000;61;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;292;2;134;62;2;2000;62;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;222;3;127;67;5;2000;67;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;157;4;12;69;5;2000;64;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;105;5;115;70;5;2000;62;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;132;6;112;70;9;2000;59;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;262;7;108;72;9;2000;59;3;0;0;Autumn;Holiday;Yes"
"25/09/2018;440;8;12;61;13;1988;46;6;0;0;Autumn;Holiday;Yes"
"25/09/2018;542;9;153;49;1;2000;46;134;0;0;Autumn;Holiday;Yes"
"25/09/2018;667;10;18;44;13;1984;55;199;0;0;Autumn;Holiday;Yes"
"25/09/2018;853;11;201;40;16;1985;6;247;0;0;Autumn;Holiday;Yes"
"25/09/2018;1045;12;217;36;2;2000;59;278;0;0;Autumn;Holiday;Yes"
"25/09/2018;1309;13;229;30;2;2000;43;29;0;0;Autumn;Holiday;Yes"
"25/09/2018;1522;14;237;28;14;2000;4;277;0;0;Autumn;Holiday;Yes"
"25/09/2018;1747;15;241;26;16;2000;33;238;0;0;Autumn;Holiday;Yes"
"25/09/2018;1955;16;242;28;17;2000;45;186;0;0;Autumn;Holiday;Yes"
"25/09/2018;2033;17;229;33;14;2000;57;83;0;0;Autumn;Holiday;Yes"
"25/09/2018;1885;18;216;37;1;2000;62;24;0;0;Autumn;Holiday;Yes"
"25/09/2018;1608;19;203;39;6;2000;58;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;1583;20;193;45;4;2000;7;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;1565;21;185;48;1;2000;72;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;1418;22;177;52;1;2000;77;0;0;0;Autumn;Holiday;Yes"
"25/09/2018;1042;23;174;49;12;2000;65;0;0;0;Autumn;Holiday;Yes"
"26/09/2018;880;0;17;51;15;2000;67;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;594;1;166;53;17;2000;69;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;453;2;166;54;15;2000;72;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;355;3;165;57;16;2000;79;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;222;4;164;59;17;2000;83;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;150;5;163;61;15;2000;87;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;230;6;163;62;21;2000;89;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;335;7;163;62;2;2000;89;1;0;0;Autumn;No Holiday;Yes"
"26/09/2018;598;8;167;60;2;2000;88;2;0;0;Autumn;No Holiday;Yes"
"26/09/2018;680;9;177;54;18;2000;82;63;0;0;Autumn;No Holiday;Yes"
"26/09/2018;923;10;194;47;23;2000;77;145;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1152;11;205;42;21;1981;71;159;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1358;12;225;37;18;2000;7;25;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1686;13;234;34;21;2000;66;284;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1972;14;241;33;13;2000;68;252;0;0;Autumn;No Holiday;Yes"
"26/09/2018;2170;15;247;35;12;2000;81;228;0;0;Autumn;No Holiday;Yes"
"26/09/2018;2270;16;244;35;18;2000;79;171;0;0;Autumn;No Holiday;Yes"
"26/09/2018;2349;17;236;38;14;2000;84;104;0;0;Autumn;No Holiday;Yes"
"26/09/2018;2339;18;221;45;15;2000;96;27;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1937;19;207;46;1;2000;86;2;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1653;20;20;46;2;2000;8;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1529;21;189;43;2;2000;6;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;1249;22;181;43;17;2000;53;0;0;0;Autumn;No Holiday;Yes"
"26/09/2018;934;23;174;46;21;2000;56;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;770;0;167;50;17;2000;62;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;488;1;161;53;14;2000;65;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;326;2;157;53;14;2000;61;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;178;3;149;57;11;2000;64;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;151;4;144;58;11;2000;62;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;207;5;139;60;6;2000;62;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;589;6;134;61;8;2000;6;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1364;7;132;60;5;2000;55;2;0;0;Autumn;No Holiday;Yes"
"27/09/2018;2129;8;148;51;11;2000;47;59;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1120;9;177;48;15;2000;65;13;0;0;Autumn;No Holiday;Yes"
"27/09/2018;907;10;199;47;18;1989;82;193;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1019;11;213;43;17;1998;82;242;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1189;12;232;42;14;2000;95;273;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1191;13;23;39;17;2000;82;228;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1305;14;246;34;15;2000;76;274;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1404;15;234;35;14;2000;7;139;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1636;16;236;31;11;2000;54;137;0;0;Autumn;No Holiday;Yes"
"27/09/2018;2189;17;243;31;15;2000;6;117;0;0;Autumn;No Holiday;Yes"
"27/09/2018;3154;18;225;38;8;2000;74;31;0;0;Autumn;No Holiday;Yes"
"27/09/2018;2422;19;206;44;7;2000;79;1;0;0;Autumn;No Holiday;Yes"
"27/09/2018;2098;20;195;47;12;2000;78;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1930;21;187;48;13;2000;74;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1801;22;179;50;1;2000;73;0;0;0;Autumn;No Holiday;Yes"
"27/09/2018;1222;23;177;51;14;2000;74;0;0;0;Autumn;No Holiday;Yes"
"28/09/2018;904;0;171;52;14;2000;71;0;0;0;Autumn;No Holiday;No"
"28/09/2018;735;1;165;53;15;2000;68;0;0;0;Autumn;No Holiday;No"
"28/09/2018;508;2;16;56;15;2000;72;0;0;0;Autumn;No Holiday;No"
"28/09/2018;336;3;153;59;16;2000;73;0;0;0;Autumn;No Holiday;No"
"28/09/2018;226;4;147;62;15;2000;74;0;0;0;Autumn;No Holiday;No"
"28/09/2018;208;5;145;60;14;2000;68;0;0;0;Autumn;No Holiday;No"
"28/09/2018;440;6;144;61;12;2000;69;0;0;0;Autumn;No Holiday;No"
"28/09/2018;939;7;145;62;15;2000;72;3;0;0;Autumn;No Holiday;No"
"28/09/2018;1489;8;152;58;17;2000;69;29;0;0;Autumn;No Holiday;No"
"28/09/2018;1098;9;165;50;12;2000;6;66;0;0;Autumn;No Holiday;No"
"28/09/2018;989;10;174;51;13;1989;71;81;0;0;Autumn;No Holiday;No"
"28/09/2018;1152;11;179;54;14;2000;84;73;0;0;Autumn;No Holiday;No"
"28/09/2018;1342;12;19;52;12;2000;89;98;0;0;Autumn;No Holiday;No"
"28/09/2018;1472;13;191;53;14;2000;92;76;0;0;Autumn;No Holiday;No"
"28/09/2018;1599;14;194;53;14;2000;95;68;0;0;Autumn;No Holiday;No"
"28/09/2018;1735;15;203;52;13;2000;101;115;0;0;Autumn;No Holiday;No"
"28/09/2018;1945;16;219;46;12;1995;97;167;0;0;Autumn;No Holiday;No"
"28/09/2018;2311;17;217;52;11;2000;114;79;0;0;Autumn;No Holiday;No"
